fecha,G321,G327,G331,G332,G333,G334,G335,G3361T3,G3364T9,G337,G339,G311A2,G313A4,G315A6,G322,G323,G324,G325,G326,G21,G2211A2,G2211,G2212,N213111,HITEK2,G3341,G3342,G3344,G3361,G3363,G211,G21112,G21113,N21113G,G21113PQ,G212,N2121,G2122,N21221,G21222,G21223,G2123,G213,G22111,G221111A4T8,N221111,N221114T8,N221112,N221113,G22112,N22112C,N22112M,N22112R,N2212C,N2212M,N2212R,N2212T,G311,G3111,G3112,G3113,G3114,G3115,G31151,N311511,N311512,N311513,N311514,N31152,G3116,G311611T3,N311611T3B,N311611T3P,N311611T3Z,N311615,N3118,G3119,G31192,G312,G3121,N31211,N31212,G3122,G313,G3131,G3132,G3133,G314,G3141,G31411,G3149,G315,G316,N3211,G3212A9,G3212,G321211A2,G321219,G3219,G32191,N32192,G32199,N321991,G3221,N32211,G32212,N32212P,N32213,G3222,N32221,G32222,G32223A9,G32411,N32411A,N32411D,N32411G,N32411R,G32411X,N32412A9,G3254,G325@4,G3251,G32511A9,G32512T8,G32512,G32513,G32518,N32518C,G3252,G32521,N325211,G325212,G32522,G3253,G3255T9,G3255A9,G3255,G32551,G3256,G3261,G3262,G32621,G32622A9,G3271A4A9,G3271A9,G3271,G32711,G32712,G3279,G3274,G3272,G327213,G3273,N32731,N32732T9,G3311A2,G3311A2Q,N3311A2R,G3311A2F,N3311A2B,N3311A2C,N3311A2D,N3311A2E,N3311A2Z,G3313A4,G3313,N331313P,N331314,N331315A8M,N331318E,G3314,G33141,G33141C,N33141N,G3315,N3321,N3322,N3323,G3325,N3326,G3327,N3328,G3329,G332991,G3331,G33311,G333111,G33312,N33313,G3332,G3333A9,G3334T6,G3334,G3335,G3336,G3343,G3345,G3352,G33521,G33522,G335@2,G3351,G3353,G3359,G33591,N33592,G33593T9,G336,G33611,G33611A,G33611T,G33612,G3362,G336212,N336213,G336214,G3364,G336411T3,G3365T9,N3365,G3366,N3369,N3371,G3372A9,N3391,N1133,G5131P,G51311P,G51312T9P,G33611B,G33611U
1988-10-01,97.0552,98.9501,103.2862,84.0961,81.0090,3.7299,103.1010,54.4381,82.6130,103.2010,62.3039,81.1582,199.1833,596.0677,114.4901,128.4160,75.0266,81.8111,68.4824,86.4888,68.9618,66.5416,85.5405,112.1673,0.8767,2.8043,6.3924,0.2519,61.5251,48.7072,66.8661,85.7601,57.7229,61.1413,44.0383,103.2703,133.1610,93.5828,134.0470,89.4206,102.3386,88.5990,179.1531,71.6608,,74.7495,,,66.6611,61.8889,47.4941,91.4289,63.9267,86.8747,52.4930,110.7659,64.3998,71.9851,60.0374,84.9469,90.7416,79.7022,85.3898,81.5568,119.5453,59.9609,49.9059,71.8259,115.3422,58.0559,77.0535,88.0185,60.6991,301.2846,35.6031,93.5343,52.8972,92.1619,112.5147,69.0527,83.0116,87.6828,196.8087,220.2031,171.4392,223.9977,254.7215,170.2589,207.0806,172.1064,127.4380,710.8324,324.2598,102.2380,93.4471,87.7221,150.5696,66.2759,96.4705,95.9724,53.3968,119.7199,258.5596,131.4653,69.0308,169.6771,160.0141,95.6406,97.4025,103.1002,113.4907,78.6950,74.3919,80.5973,58.0269,70.2618,167.1187,102.1618,88.0071,63.4767,90.2274,93.2822,78.6316,131.3589,176.7804,101.2307,129.9237,94.7259,95.4694,76.6541,74.4421,102.1763,237.5126,97.6062,87.8167,104.3088,105.1893,122.4259,74.3259,62.4690,94.2683,101.1049,88.4763,98.1312,94.7207,152.6773,223.9617,123.7253,74.7570,118.3344,94.5897,176.3631,100.0124,120.9669,94.8051,98.1640,210.8056,107.4689,214.3166,46.5782,81.4258,297.8901,151.8819,87.2112,104.3623,99.1298,352.8663,62.1769,103.7229,76.2076,109.6282,163.8185,164.8523,158.4129,114.2560,81.6906,154.1243,75.2142,175.2387,106.7156,51.4675,74.9707,110.5373,155.4737,74.8425,77.4736,79.5884,82.1951,63.3097,88.4001,73.6205,90.4676,94.9449,88.3121,87.9164,153.7988,63.7954,94.7474,125.8391,86.6894,105.2052,106.3629,121.8755,92.6502,100.2406,135.2655,77.4166,64.1269,59.2608,132.4626,28.9480,89.9264,59.0291,70.2378,99.9646,22.9851,90.8684,73.6365,56.0733,54.0668,78.9145,27.2074,118.9977,87.2319,44.4347,122.4002,214.2081,326.6352,165.5260,178.0068,33.4378
1988-11-01,96.5446,98.4062,104.8329,84.5385,81.3547,3.7379,103.8217,55.8817,83.2728,103.0897,62.5347,80.8096,197.4768,596.2375,115.1199,127.9729,74.6107,81.7665,69.2191,86.5011,68.6059,66.2997,84.3157,110.3842,0.8773,2.7707,6.3496,0.2558,63.9184,49.6034,66.6755,85.4609,57.6175,61.1555,43.4531,104.4015,137.2600,94.2262,134.2564,92.3706,102.8132,86.8651,176.2617,70.7940,,76.7078,,,63.1511,62.2620,47.4365,91.9897,64.7280,84.4226,53.1809,105.7975,65.4374,72.0209,60.8841,84.3936,87.0051,82.0272,84.6083,80.8938,118.8465,58.7114,50.3997,69.5743,113.5261,57.3326,75.6085,86.4665,59.5145,291.3223,35.7331,93.9419,53.3235,92.7675,110.5091,67.4596,84.7786,83.3225,194.4709,220.3291,169.2922,225.1833,254.6046,165.4724,197.4486,161.5606,128.1763,714.1039,315.9275,98.8024,94.2158,89.4829,159.1536,63.6262,96.7322,96.7431,52.5553,119.7663,258.8566,132.0081,71.3445,170.4450,160.9373,95.3188,98.1482,104.5582,114.0280,78.5708,74.0534,79.3685,56.9699,70.2667,165.4419,102.4450,87.1337,63.6743,90.0896,94.0697,79.1022,132.9600,178.0686,113.4450,127.7653,96.1307,96.5486,77.5540,74.7973,109.7157,239.9029,98.4672,86.2941,102.7926,99.5237,114.5384,72.8194,63.2588,94.7826,100.4145,90.1222,96.4952,95.5709,149.9173,223.5056,119.9504,76.8603,99.5284,94.0058,170.3336,100.6115,121.3756,95.4159,100.6124,208.6104,107.4442,212.2646,49.4744,85.8689,299.7478,153.0839,90.1197,103.6923,95.4088,355.1505,60.9351,96.2432,68.3385,112.5373,159.8935,184.9591,144.4389,117.0332,82.3623,153.2636,75.6308,181.3089,106.9446,52.9854,75.3484,109.9539,154.6606,72.3794,70.1474,70.2239,84.0073,62.8795,88.3735,73.5769,93.0410,100.6429,89.6544,88.7333,155.4634,63.9839,96.3483,129.3848,87.8116,105.6897,107.3256,123.3004,92.2479,98.9076,135.4563,77.1371,65.3196,61.4095,136.4492,30.3281,96.1696,58.8138,71.8278,92.5632,23.0774,91.6893,75.2456,56.2017,56.4642,78.5734,26.8914,119.2275,86.7757,44.3210,120.2660,214.1129,325.7135,165.7664,182.3109,34.4495
1988-12-01,98.9851,98.7297,104.3730,84.4058,81.4459,3.7395,102.5398,56.7438,83.6034,103.0654,62.8201,81.1881,198.9079,595.4896,116.6147,127.9160,76.2231,82.6587,69.4588,86.4325,69.0188,66.9393,82.9679,107.8700,0.8807,2.7700,6.3212,0.2588,66.0296,49.6695,66.2976,84.6803,57.5456,61.1022,43.3171,105.9068,139.7956,96.4264,132.7406,97.9079,102.0328,86.9667,172.7863,71.8559,,79.3365,,,62.2588,62.4864,47.6502,92.8941,64.7012,81.9125,52.3966,103.5574,65.1235,72.3771,63.5482,85.2276,86.0232,81.6929,84.4983,80.8860,118.6510,56.9272,49.8613,70.6453,112.4751,57.7255,76.0973,87.3927,59.5660,291.3137,36.0273,94.0026,53.6677,96.5167,110.9385,68.3005,85.6578,82.6937,193.3475,221.5840,166.3570,227.3059,258.3156,167.2339,199.5535,164.1047,129.5279,710.1867,323.8556,104.1133,95.3908,92.0285,159.8990,68.7705,97.1998,97.0660,52.4494,120.8355,261.5007,134.0028,74.5614,172.1806,162.4881,97.2638,99.0981,105.4711,114.8328,79.7241,75.6324,86.7952,57.4292,71.3057,178.4174,102.5207,89.1479,64.1690,91.1478,94.9622,78.6225,137.3550,178.9412,110.2357,135.8244,92.4838,97.6570,77.3319,74.7510,107.3399,250.9459,102.6979,87.0625,104.1003,101.2135,115.7239,73.1747,63.4584,95.1851,101.4681,89.9110,96.4920,94.6171,149.1304,226.9980,117.3235,75.8465,106.0986,93.5697,168.4234,101.9003,127.0170,95.9567,99.7406,216.2384,108.2565,209.3661,47.3350,82.1855,354.2104,151.6160,87.9027,104.0819,99.2038,354.2674,57.1505,102.2910,79.2510,109.0233,152.2742,180.3121,135.7875,116.2746,82.7077,152.7681,76.0133,178.5095,105.4528,52.9458,75.0626,109.2161,154.8387,76.0303,76.0224,79.5008,87.2911,62.9100,89.2746,73.7261,90.7540,92.6915,90.6281,88.4285,156.8639,63.6879,96.9922,128.0003,88.9353,103.8961,106.5933,119.7037,91.4386,96.2064,133.4777,77.1914,66.0140,63.8239,141.4592,31.6669,92.3807,58.1033,67.8412,89.2847,23.9637,92.0803,75.1258,56.3349,57.3939,77.9120,27.8850,118.5285,87.4212,44.5500,125.1640,214.8406,324.5073,167.2666,187.9123,35.3221
1989-01-01,99.8975,100.4139,109.4473,85.0342,82.9490,3.7486,103.0673,57.7570,84.3231,104.1329,63.0384,81.0545,204.9410,600.3521,117.0960,127.9476,76.4388,82.6002,70.1084,86.2032,66.7262,64.9559,78.3669,99.5472,0.8803,2.7838,6.3781,0.2563,68.0796,50.1116,65.6873,84.4896,56.5571,59.4427,45.1134,107.0202,138.8906,98.3059,139.1341,95.4146,106.5204,89.9442,172.0616,69.2467,,80.8223,,,62.2788,61.1046,47.7593,94.0132,60.6141,74.7831,53.4931,95.1404,62.3432,72.0410,61.5140,84.3214,87.8548,83.0216,86.5256,82.4956,118.0904,58.2038,49.5116,77.3514,118.8990,56.1977,73.1872,84.1662,57.0888,290.0920,36.0963,93.2274,52.7869,93.2987,111.6933,68.3495,82.8689,86.8659,195.9918,226.5905,171.9400,230.0611,268.4427,175.1298,213.2871,184.2181,130.7102,716.4131,325.3348,107.6041,95.1895,89.1839,155.2949,64.9742,98.3745,97.9801,53.7665,122.3170,262.3542,134.1118,73.3251,174.1127,165.2326,95.2457,100.0222,106.5380,113.8816,82.0098,76.1416,87.3049,59.9686,70.5760,167.1209,106.7297,87.8420,64.3628,90.9922,94.3598,77.5078,138.0458,180.1781,109.4761,136.8794,93.4790,98.7866,78.4437,75.8169,108.9699,252.1986,100.4108,87.0401,104.5072,103.6454,118.3686,72.8304,64.0717,95.9859,102.7787,90.2326,99.3323,98.1858,161.1855,225.0238,135.5434,76.4831,103.7672,93.6441,173.1191,103.7497,132.6240,97.1557,110.7684,219.1449,110.1885,206.1782,53.9037,101.3116,288.2443,158.3344,103.0717,102.5985,100.3950,355.5422,62.3012,105.1945,78.2290,104.5517,150.5297,173.1598,136.4514,115.8028,82.8803,156.0421,77.0598,176.2185,105.8987,53.8988,74.4368,109.4845,156.6683,78.0423,76.8349,81.9424,92.2012,62.3836,89.6649,74.3687,93.3896,99.1048,92.4991,88.0990,170.9232,64.1593,95.1022,130.8234,85.9278,105.0659,111.4961,121.4473,90.8311,95.3388,133.7557,76.4290,66.9411,66.6536,146.0008,33.7635,80.0772,56.7554,61.2259,88.7491,23.0389,92.4192,76.2373,58.3500,60.1685,80.1802,29.3359,118.5683,89.5091,44.4210,119.2920,214.0110,325.4985,165.7107,192.8675,36.9433
1989-02-01,94.8153,97.9317,100.2734,84.7122,81.5573,3.7302,101.8347,56.9286,85.2089,104.6321,63.1857,80.4995,201.4266,591.0893,115.3586,128.3648,74.8417,82.9488,70.3842,84.6468,70.0595,67.7223,85.9476,94.8517,0.8762,2.7747,6.3582,0.2545,66.8516,49.2886,65.3845,81.9972,58.0452,61.9118,42.5467,102.7415,134.5596,97.8327,121.1388,97.3693,107.9744,82.8784,166.7268,73.0403,,84.1231,,,59.7666,62.8769,48.5644,93.5248,64.4928,83.5619,55.8081,106.2954,67.8630,71.8362,62.1128,84.1808,89.9632,81.2581,85.1766,81.4264,117.1686,57.8406,48.8152,75.5578,114.8442,57.7231,75.4335,87.2926,58.4245,287.0506,36.8035,92.2516,52.4746,91.6000,109.6757,67.5199,82.6626,84.7561,191.1603,222.5724,163.1907,228.7486,262.8519,172.3434,207.3913,171.9330,131.4851,702.9244,327.0541,94.4158,93.6563,86.0055,149.1821,61.7959,97.7073,98.7992,54.1803,118.3425,247.5286,131.6047,72.5788,169.4839,160.9607,95.1756,99.1370,106.2292,112.8466,80.3720,74.7186,82.4662,61.3377,69.5451,168.2102,100.2447,85.1313,64.9378,91.2608,96.2812,79.8902,138.8327,188.9122,110.3508,135.4955,84.5882,96.7560,76.3356,74.1032,102.1735,250.6194,100.1653,86.9774,103.6716,103.3380,118.6798,73.3440,64.3668,96.1792,100.6408,92.6363,96.7661,95.7175,160.8845,224.5560,135.3151,73.2651,100.5987,94.3668,173.6260,98.6994,114.8022,94.3127,93.1533,220.5238,109.1544,203.5789,42.2945,75.4665,244.7960,128.8943,83.2855,101.9076,96.3525,354.7920,61.0709,97.5112,71.4019,107.5258,149.6371,181.0130,131.7402,115.9237,82.9375,157.8546,76.3450,177.6441,105.5524,53.9419,73.7066,108.3331,155.9508,71.7696,68.9482,72.0694,85.4386,59.6969,90.6077,74.8236,91.6883,92.7593,93.1329,88.4162,162.8873,63.9796,95.3324,127.5178,87.0004,103.4443,108.5203,120.7378,88.9896,95.7990,129.6219,74.5448,66.6809,64.9620,138.5484,34.4000,87.3526,58.8680,64.7959,88.6484,23.0363,93.3042,77.4317,59.2537,62.0222,80.9570,30.0553,117.9034,91.1670,44.6658,115.7886,214.8941,326.6314,166.4802,182.1091,36.9550
1989-03-01,93.9704,99.7917,103.9680,84.3886,80.6550,3.6984,100.7290,55.2956,85.9300,104.8092,62.3412,80.3984,202.1379,590.0345,117.9031,128.8466,74.4021,83.3994,70.1351,85.3161,71.9325,69.2168,90.6581,94.5558,0.8712,2.7664,6.3067,0.2528,64.5224,48.1263,64.6409,80.1203,58.1897,61.7190,44.1146,105.5290,140.7512,99.2013,129.0811,100.9973,104.3943,83.1092,179.3257,73.0206,,89.5033,,,60.2530,65.8550,50.6479,92.8688,70.1079,89.7297,59.4347,110.7048,71.7516,71.9142,62.4062,84.2365,89.4009,82.9097,84.0910,80.5694,115.9531,58.1502,49.3690,73.0706,111.5563,57.6825,74.6278,86.2912,57.8981,281.7436,37.6188,92.4478,52.5886,90.0975,108.8093,67.0352,82.6129,84.9590,189.4969,225.6571,171.6844,229.8465,264.8606,169.1750,202.2280,164.1229,130.6083,702.0034,325.5618,91.4597,93.7293,87.2247,155.1400,60.1814,97.1721,99.1951,54.1180,115.8774,248.2082,134.9470,74.2404,176.2338,167.2652,94.2430,100.8176,106.8508,113.5494,84.4381,74.3478,84.7655,59.5058,69.0027,170.8880,101.0525,84.2873,64.0529,92.2294,95.9736,80.4218,136.4200,182.7962,101.9625,136.1735,87.5508,98.6794,78.0217,75.7384,104.4455,254.3446,100.8333,88.6798,105.6132,101.8509,116.6164,74.8424,64.4177,94.6849,100.3785,89.9555,98.7121,97.5615,155.9219,223.9556,128.4281,77.4524,103.1755,95.8792,174.0033,100.7054,116.0798,96.4199,102.6282,217.4908,108.8199,201.8254,52.3556,83.1340,288.8439,147.4833,94.4262,99.5101,96.6239,355.6584,58.1370,95.3543,75.7721,102.2780,145.8460,175.9333,128.6088,113.6819,82.3611,158.0716,75.9317,177.4488,103.9660,54.2072,73.4849,107.6692,156.5538,70.8258,66.2816,68.5222,85.1409,61.0429,90.3349,74.7575,89.5578,85.6878,93.6444,88.2506,173.8797,62.9868,92.0736,126.2006,83.2994,102.9149,105.5649,120.4885,89.1181,95.1454,130.1789,74.7673,65.8201,62.1753,134.0439,32.3521,93.6949,57.8299,63.7340,81.8473,22.4248,94.1780,78.9710,59.4716,61.1679,81.6316,30.1685,118.8884,90.5448,43.8782,118.2453,215.8877,327.5216,167.5028,175.3696,34.1450
1989-04-01,95.6073,98.2904,103.3365,83.9086,82.4381,3.7320,100.4684,55.0206,88.0143,104.0501,62.9337,81.0034,204.3749,591.5665,115.9897,127.5439,74.2541,82.4711,70.6228,87.0216,69.9656,67.4482,87.2370,93.5574,0.8799,2.7705,6.3494,0.2576,64.4682,47.5259,66.1627,82.3776,59.2620,62.7213,45.5060,106.9866,138.7218,101.2212,119.4234,103.2958,108.3722,88.1977,182.5317,71.2631,,94.1449,,,58.2592,64.0647,49.7268,93.6043,66.2783,84.8885,58.6525,105.9548,69.4066,72.1348,62.8053,85.9610,91.2786,84.4626,82.7633,78.9890,115.3102,56.6579,48.1253,70.1301,113.2557,58.0180,74.9315,85.0215,59.7526,283.6802,37.9943,91.8145,51.5775,86.0237,110.9967,67.9557,82.5590,87.8674,194.6482,226.5981,170.1877,230.7969,268.4943,173.5994,208.7520,172.1227,132.5958,704.0313,325.8526,98.7538,92.9413,86.6566,149.8625,63.1854,96.2696,96.7433,54.8650,116.7088,242.6671,132.6590,74.2500,172.0129,162.9799,93.9489,99.2954,106.9324,111.5896,80.9003,73.8020,83.8385,59.1932,69.0453,171.8862,97.2981,86.2509,64.7280,90.6731,95.5021,80.8565,133.6856,183.9498,107.2457,129.5851,84.1583,97.2025,76.8672,74.4825,104.4868,250.4148,102.1051,85.7717,103.7790,101.1425,115.1802,71.1535,64.2680,97.7929,105.9658,90.7163,94.1495,92.4597,155.9786,225.5797,127.8167,70.5789,102.5287,94.8638,172.4464,101.8967,119.4195,97.2614,100.8684,215.0750,106.5013,200.4969,52.2460,78.6554,267.9531,152.5992,92.7956,100.8051,98.7424,356.0036,58.2172,98.8871,80.0475,102.7045,139.6989,164.8423,124.8136,112.9887,82.3380,158.7576,75.5151,175.3937,101.5949,53.3216,72.6847,106.9497,153.0871,76.4372,76.7219,81.3355,89.1690,59.8971,90.9022,75.0674,91.4144,91.3476,93.8676,88.1258,178.5221,63.6007,96.6786,132.6740,87.4264,101.3531,102.1975,117.4746,89.3126,93.0774,131.6879,75.2340,66.3269,62.2603,134.5910,32.2509,91.0759,58.8359,69.9271,80.1410,22.7838,96.8865,81.7964,59.4827,61.9724,81.6443,29.7856,117.5885,90.3317,44.3606,118.2528,214.2909,324.9811,166.3120,175.3624,33.4685
1989-05-01,94.2067,97.5049,101.6881,83.6156,80.0668,3.7225,99.5912,53.0544,89.1888,103.4404,63.0356,80.4501,203.6949,581.7889,117.2384,127.2770,73.7909,81.9361,70.1550,87.3026,70.2906,67.7850,87.4646,93.5039,0.8767,2.7264,6.3927,0.2579,61.5460,46.1928,66.6154,83.5324,59.1745,63.0083,43.8506,106.4522,139.7672,101.3232,125.8032,111.6164,101.3095,85.4847,183.7650,72.6657,,99.6259,,,62.8211,63.3680,48.9688,94.0005,65.1895,86.2221,58.1229,106.6993,69.3213,72.3971,63.1216,86.3069,90.5602,84.6222,81.3488,77.6673,113.7737,52.2921,49.2754,66.1709,111.1093,58.7273,75.3356,85.9900,59.5939,282.7210,39.0225,92.2497,52.5800,87.4738,107.0198,66.1794,82.1684,83.6650,185.6310,228.3749,177.1478,231.4797,267.1912,168.8765,199.3243,157.5951,133.3008,692.6715,319.7112,95.3730,92.4020,86.3654,152.4410,61.2199,95.6015,96.6587,54.9388,114.5591,236.1698,134.1965,74.1838,174.6140,166.0173,94.4944,100.2391,106.8795,112.2522,83.5249,73.4743,80.1203,57.3193,68.5992,178.4602,102.0897,85.0227,65.0418,89.8049,92.1862,79.7463,124.8368,162.6929,102.1126,122.7672,85.9982,96.2881,75.4259,73.3202,99.8320,253.1572,102.7711,86.6989,104.1363,98.7804,111.8704,72.5012,64.3268,95.1601,100.8425,90.4492,93.6086,92.5515,153.1585,222.5374,125.0641,71.6692,97.5906,96.4061,175.5318,98.9125,118.1367,94.0801,97.8357,207.0453,103.4184,199.0108,52.1004,76.2077,277.3361,146.6828,89.3310,101.1604,100.0344,358.8840,60.8469,100.7036,80.5728,102.0978,144.4656,168.0115,130.1517,111.8933,82.0112,158.0195,74.6446,176.4811,100.7961,54.6978,72.6714,105.9949,152.1571,63.1868,78.7792,80.3673,49.6492,60.0012,91.0695,75.3227,91.0172,89.3580,94.8872,87.6916,178.9354,63.5913,90.3911,133.4877,79.4927,101.9275,103.1564,118.9238,89.0792,91.9417,130.2561,75.5576,65.3828,59.2634,127.2494,31.0406,90.1023,58.0143,70.9993,75.0355,21.6348,98.5851,83.3155,58.9066,61.6835,81.0493,29.0539,116.8274,89.8835,44.5669,118.8599,215.3784,321.6414,169.1972,165.2318,31.7461
1989-06-01,96.2512,97.9993,100.6773,83.4033,82.2307,3.7372,99.3056,50.7478,90.2992,104.0181,63.0387,81.0057,203.0326,581.0045,115.7145,129.6377,74.7512,82.6388,69.9605,86.1694,70.1341,67.8046,85.9861,98.7059,0.8828,2.7068,6.4481,0.2624,58.1171,44.6393,65.7601,82.1869,58.6612,63.0327,41.0657,105.0774,132.9806,103.2283,124.5082,114.5729,101.4448,87.8625,181.2782,72.3105,,98.3432,,,64.8128,63.7473,49.5719,94.3627,65.3543,86.9472,57.5570,103.2519,68.4783,72.6649,62.8097,85.3316,89.1653,88.1464,78.9292,75.1859,111.2395,50.0600,49.3023,60.6920,109.7335,59.0485,75.4773,86.1057,59.7803,280.9792,39.5363,93.1970,53.1650,88.3439,108.7414,67.7077,82.8685,86.4192,187.1942,228.6266,172.7837,233.0877,269.0962,166.7016,195.7346,153.3272,132.7596,689.5663,325.3301,100.5096,93.1123,89.3796,158.6752,63.4553,95.0569,96.0436,54.3636,114.2044,230.4990,132.6182,74.5980,171.4021,162.4036,94.5707,98.7453,106.4852,107.9667,82.6521,74.6550,85.6133,57.6097,69.9871,183.2889,100.0738,84.9489,67.0173,90.0319,93.3024,81.0360,125.5573,166.1142,104.6182,122.1444,82.4300,95.3161,75.3096,73.2174,99.5858,246.0340,103.5031,86.6159,104.1779,100.7638,114.2587,72.3213,64.2259,94.5791,99.8035,90.3029,95.3463,93.9045,152.5622,222.8049,124.0915,73.6873,101.9548,96.8581,174.2689,98.1867,117.5131,93.3855,97.1730,208.9140,104.0240,196.9505,52.3576,72.8528,287.9541,146.1187,88.5178,98.8388,89.3101,360.6910,59.6739,78.2400,63.2785,108.1451,150.1969,178.6750,133.4396,112.0541,81.5282,156.6864,74.1625,177.1360,100.7235,54.3182,71.9975,106.2664,151.5879,75.5235,79.1460,77.0562,83.6652,60.3018,91.2331,75.3837,90.7858,89.2440,95.6376,86.1776,194.2769,63.2836,94.7367,133.2482,84.8973,100.3994,103.7816,115.4213,88.2760,88.7678,129.8169,75.3110,64.1817,55.6538,115.8281,30.6115,90.7352,57.0672,68.7325,68.4954,21.0640,100.0905,85.2914,58.7009,63.4106,80.0070,29.1528,116.3628,91.5058,44.5956,118.6244,213.3584,318.1224,167.8166,149.9996,30.9503
1989-07-01,94.4699,96.7981,100.2822,82.3709,81.6085,3.7571,100.5725,47.4329,89.9910,103.0284,62.8120,78.6359,204.8191,579.6696,114.4233,125.9948,74.8866,82.3327,69.6389,85.7045,70.4908,68.2038,86.0180,107.8669,0.8966,2.7857,6.5640,0.2634,51.8585,43.3413,65.1980,80.6254,58.9225,63.1577,41.9162,103.6034,126.3313,108.2349,136.3882,122.2365,102.6942,87.9473,189.1925,74.2096,,95.8991,,,70.1291,62.7010,48.9448,93.6116,63.7321,84.4181,58.0899,104.4649,68.7053,70.7413,62.0315,83.4619,87.5712,83.4121,76.7446,72.8059,110.2715,43.9205,48.6580,55.2310,109.9749,58.2710,73.1874,84.5249,56.8042,285.8371,40.3961,92.7057,50.9781,83.4374,104.7073,67.6708,82.6048,88.7125,172.6925,228.7158,178.0914,231.6703,267.2381,171.3134,202.5708,163.6961,134.7870,688.6530,322.7208,98.2034,91.5746,86.4889,148.4774,64.7340,94.2770,93.7448,55.1937,115.1091,224.6045,131.8182,75.3755,169.6763,160.4769,94.5587,96.8631,104.3105,107.5338,79.9799,74.6990,84.5208,58.2643,70.4437,169.9699,99.9369,85.5878,65.8704,90.0472,94.5315,82.0726,127.2984,162.7813,108.2202,124.6201,82.0553,94.5990,74.8487,72.7533,99.1965,243.4351,105.0180,85.7289,102.5882,98.8271,110.4857,71.9799,64.4102,92.1964,96.9860,88.3199,92.7693,90.9262,153.0829,226.5168,123.2438,69.5148,102.2884,93.4887,166.7023,100.2422,117.9830,95.7074,94.7451,198.2880,99.8030,194.6473,53.1895,70.5783,281.0415,144.8372,86.3079,103.6949,101.9212,365.1174,57.0786,104.6012,82.3062,105.4210,145.7051,171.3116,130.3271,108.7692,80.8593,155.6929,74.1044,171.4644,101.6941,52.7624,70.4892,105.5196,152.1866,69.0147,82.6764,81.0330,62.3111,58.3836,91.2547,75.2360,92.6255,95.4954,95.1449,86.2579,162.5622,62.9911,92.5621,134.3696,81.9560,102.5904,104.4810,120.5966,88.7275,89.5536,128.1776,76.2100,61.8262,49.0468,96.0984,29.3633,92.3612,57.7315,61.8481,76.5639,22.5618,99.5528,84.1728,59.1644,64.3055,80.8909,28.8119,116.8675,89.0532,45.0147,120.1454,211.3992,317.7615,165.2238,124.2440,29.4668
1989-08-01,94.9259,97.3309,100.4075,82.2200,81.4959,3.8175,99.4141,51.4820,88.9186,102.7080,63.5356,79.9969,203.4146,577.0005,116.2009,127.7693,74.6590,82.3144,69.8520,86.5399,71.4139,69.3083,85.5783,106.7601,0.9126,2.8305,6.6167,0.2698,59.4539,44.8036,65.1558,81.4694,58.0736,62.3759,40.7772,108.0085,140.1482,107.0343,125.7244,123.9638,102.1475,86.0110,185.3098,75.9874,,93.6734,,,73.2491,63.1587,49.2763,93.7979,64.4494,84.8528,57.6139,104.4870,68.0364,71.6440,62.9914,84.7790,89.2957,84.6426,78.1416,74.3675,111.1759,48.0978,48.9243,58.8164,109.4410,59.3546,74.8536,84.8172,59.8869,277.9459,40.8329,92.4595,51.3558,82.2294,107.8757,68.0511,82.8194,89.3028,182.9626,226.6717,171.0033,232.1588,264.3982,170.9205,200.1798,158.6742,136.6944,685.7877,320.3866,95.3623,93.3992,89.8970,160.4927,63.1151,95.2495,95.5747,54.8224,115.4037,225.7301,133.3383,75.4869,172.9855,164.5432,94.0164,98.9690,105.5846,109.3979,83.5046,74.0810,85.3654,59.1396,68.7212,174.2801,99.6293,87.4137,66.5336,89.7669,94.4324,82.2662,126.4932,162.4293,106.2373,124.0968,79.0250,94.3097,73.9988,71.8618,98.8552,246.9830,103.3674,85.4731,101.1759,99.4663,111.6771,72.6143,64.8317,91.5698,97.6346,86.4548,93.2816,91.5410,152.4720,226.9542,122.1699,70.5507,102.0747,93.6168,174.6333,101.1211,123.8425,95.8092,93.4254,182.0486,98.5020,192.6595,50.3306,72.8026,279.1302,144.7593,86.2150,104.6527,99.1086,364.6551,58.7896,98.9442,77.3183,110.0378,156.5939,200.7925,132.2495,111.5156,79.9340,155.1669,73.7855,169.9151,102.4805,53.5189,71.6652,104.3947,151.3829,74.4826,79.2715,79.9349,81.7783,58.4435,90.7365,74.8867,89.8321,88.5482,94.7321,84.9132,172.2682,63.7837,92.0666,135.4413,81.0917,101.2564,104.1666,117.5400,88.3413,90.4045,129.7756,74.9774,64.2394,57.0361,118.1674,31.5760,90.8541,58.3936,65.7229,68.2030,22.1136,98.1635,82.1961,59.1450,64.0594,81.0528,28.6576,115.3691,89.9169,45.3149,121.2143,210.7410,318.1269,164.1517,152.6898,31.5835
